t,q0,q1,q2,q3,q4,q5,eig0,eig1,eig2,eig3,eig4,eig5,vcmd0,vcmd1,vcmd2,vcmd3,vcmd4,vcmd5,vreal0,vreal1,vreal2,vreal3,vreal4,vreal5
257.421,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.472,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.523,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.574,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.625,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.676,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.727,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.778,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.829,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.880,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.930,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
257.981,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.032,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.083,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.134,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.185,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.235,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.286,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.337,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.388,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.439,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.490,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.541,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.592,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.643,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.694,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.745,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.796,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.847,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.898,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.949,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
258.999,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.050,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.101,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.152,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.203,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.254,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.305,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.356,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.407,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.458,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.508,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.559,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.609,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.660,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.711,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.762,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.813,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.864,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.914,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
259.965,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.016,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.067,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.118,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.169,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.220,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.271,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.322,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.373,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.423,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.474,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.525,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.576,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.627,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.677,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.728,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.780,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.831,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.881,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.932,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
260.984,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.035,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.086,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.137,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.188,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.239,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.290,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.341,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.392,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.443,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.493,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.544,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.594,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.645,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.695,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.746,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.797,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.848,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.899,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
261.950,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.001,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.053,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.103,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.154,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.206,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.257,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.307,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.358,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.410,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.461,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.512,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.562,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.614,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.665,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.716,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.767,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
262.818,-0.21225,-1.15370,1.99297,-2.26889,-1.77158,-0.07626,0.11909,0.19683,0.26926,1.00785,2.25134,3.79647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
